time,open,high,low,close,volume,low_time,high_time
2020-01-06 14:00:00,1.12034,1.12045,1.11953,1.11981,1078,2020-01-06 14:40:00,2020-01-06 14:01:00
2020-01-06 15:00:00,1.11984,1.12032,1.11913,1.11977,1548,2020-01-06 15:17:00,2020-01-06 15:38:00
2020-01-06 16:00:00,1.11977,1.12003,1.11826,1.11833,1709,2020-01-06 16:59:00,2020-01-06 16:01:00
2020-01-06 17:00:00,1.11832,1.11902,1.11822,1.11887,1989,2020-01-06 17:45:00,2020-01-06 17:34:00
2020-01-06 18:00:00,1.11888,1.11897,1.11811,1.11874,1461,2020-01-06 18:15:00,2020-01-06 18:00:00
2020-01-06 19:00:00,1.11873,1.11961,1.11844,1.11951,977,2020-01-06 19:01:00,2020-01-06 19:17:00
2020-01-06 20:00:00,1.11952,1.1198,1.1192,1.1192,749,2020-01-06 20:59:00,2020-01-06 20:45:00
2020-01-06 21:00:00,1.1192,1.11929,1.11881,1.11913,732,2020-01-06 21:36:00,2020-01-06 21:05:00
2020-01-06 22:00:00,1.11915,1.11938,1.11891,1.11937,819,2020-01-06 22:11:00,2020-01-06 22:59:00
2020-01-06 23:00:00,1.11934,1.11991,1.11931,1.11977,334,2020-01-06 23:00:00,2020-01-06 23:45:00
2020-01-07 00:00:00,1.11939,1.11963,1.11938,1.11956,339,2020-01-07 00:10:00,2020-01-07 00:43:00
2020-01-07 01:00:00,1.11959,1.11975,1.11941,1.11955,558,2020-01-07 01:43:00,2020-01-07 01:02:00
2020-01-07 02:00:00,1.11955,1.11956,1.11895,1.11899,691,2020-01-07 02:59:00,2020-01-07 02:00:00
2020-01-07 03:00:00,1.11899,1.11971,1.11897,1.11936,747,2020-01-07 03:00:00,2020-01-07 03:29:00
2020-01-07 04:00:00,1.11935,1.11935,1.1191,1.11915,405,2020-01-07 04:44:00,2020-01-07 04:00:00
2020-01-07 05:00:00,1.11916,1.11945,1.11913,1.11924,536,2020-01-07 05:01:00,2020-01-07 05:36:00
2020-01-07 06:00:00,1.11924,1.11935,1.11907,1.1191,454,2020-01-07 06:59:00,2020-01-07 06:21:00
2020-01-07 07:00:00,1.11909,1.11926,1.11829,1.11831,585,2020-01-07 07:59:00,2020-01-07 07:07:00
2020-01-07 08:00:00,1.11831,1.11897,1.1181,1.11816,1534,2020-01-07 08:01:00,2020-01-07 08:40:00
2020-01-07 09:00:00,1.11817,1.11854,1.1173,1.11742,1871,2020-01-07 09:59:00,2020-01-07 09:11:00
2020-01-07 10:00:00,1.11741,1.11876,1.11726,1.11847,2231,2020-01-07 10:00:00,2020-01-07 10:40:00
2020-01-07 11:00:00,1.11847,1.11897,1.11807,1.11846,1586,2020-01-07 11:47:00,2020-01-07 11:04:00
2020-01-07 12:00:00,1.11846,1.11862,1.1165,1.11764,1919,2020-01-07 12:25:00,2020-01-07 12:00:00
2020-01-07 13:00:00,1.11764,1.1185,1.11722,1.11818,1662,2020-01-07 13:12:00,2020-01-07 13:49:00
2020-01-07 14:00:00,1.11818,1.11833,1.11711,1.11748,1489,2020-01-07 14:56:00,2020-01-07 14:13:00
2020-01-07 15:00:00,1.11748,1.11781,1.11549,1.11563,2296,2020-01-07 15:59:00,2020-01-07 15:02:00
2020-01-07 16:00:00,1.11561,1.11623,1.11466,1.11478,2313,2020-01-07 16:53:00,2020-01-07 16:20:00
2020-01-07 17:00:00,1.11449,1.11518,1.11343,1.11418,2758,2020-01-07 17:45:00,2020-01-07 17:13:00
2020-01-07 18:00:00,1.11417,1.1144,1.11337,1.11371,1506,2020-01-07 18:23:00,2020-01-07 18:05:00
2020-01-07 19:00:00,1.11372,1.11473,1.11369,1.11425,1242,2020-01-07 19:00:00,2020-01-07 19:41:00
2020-01-07 20:00:00,1.11425,1.11495,1.11415,1.11436,824,2020-01-07 20:00:00,2020-01-07 20:26:00
2020-01-07 21:00:00,1.11437,1.1145,1.11418,1.11446,926,2020-01-07 21:02:00,2020-01-07 21:59:00
2020-01-07 22:00:00,1.11446,1.11477,1.11425,1.11438,701,2020-01-07 22:49:00,2020-01-07 22:07:00
2020-01-07 23:00:00,1.11438,1.11485,1.11438,1.11471,526,2020-01-07 23:00:00,2020-01-07 23:40:00
2020-01-08 00:00:00,1.11494,1.11519,1.1144,1.11479,685,2020-01-08 00:40:00,2020-01-08 00:16:00
2020-01-08 01:00:00,1.11488,1.11544,1.11466,1.11541,1397,2020-01-08 01:00:00,2020-01-08 01:59:00
2020-01-08 02:00:00,1.1154,1.11683,1.11527,1.11587,3244,2020-01-08 02:00:00,2020-01-08 02:14:00
2020-01-08 03:00:00,1.11588,1.11633,1.11549,1.11558,2248,2020-01-08 03:50:00,2020-01-08 03:10:00
2020-01-08 04:00:00,1.11558,1.11614,1.11532,1.11588,2060,2020-01-08 04:43:00,2020-01-08 04:53:00
2020-01-08 05:00:00,1.11587,1.11593,1.11537,1.11547,1189,2020-01-08 05:52:00,2020-01-08 05:02:00
2020-01-08 06:00:00,1.11547,1.11558,1.11452,1.11478,891,2020-01-08 06:53:00,2020-01-08 06:10:00
2020-01-08 07:00:00,1.11481,1.11514,1.11474,1.11492,868,2020-01-08 07:15:00,2020-01-08 07:39:00
2020-01-08 08:00:00,1.11492,1.11539,1.11485,1.11502,984,2020-01-08 08:02:00,2020-01-08 08:26:00
2020-01-08 09:00:00,1.11502,1.1155,1.11433,1.11513,2198,2020-01-08 09:35:00,2020-01-08 09:54:00
2020-01-08 10:00:00,1.11516,1.11533,1.11302,1.1135,2896,2020-01-08 10:37:00,2020-01-08 10:00:00
2020-01-08 11:00:00,1.1135,1.11449,1.11254,1.11384,1984,2020-01-08 11:14:00,2020-01-08 11:40:00
2020-01-08 12:00:00,1.11384,1.11386,1.11255,1.11274,1840,2020-01-08 12:56:00,2020-01-08 12:00:00
2020-01-08 13:00:00,1.11273,1.11311,1.11198,1.11273,1769,2020-01-08 13:21:00,2020-01-08 13:47:00
2020-01-08 14:00:00,1.11272,1.11306,1.1114,1.11168,1800,2020-01-08 14:57:00,2020-01-08 14:02:00
2020-01-08 15:00:00,1.11168,1.11224,1.11113,1.112,2217,2020-01-08 15:15:00,2020-01-08 15:56:00
2020-01-08 16:00:00,1.112,1.1127,1.11177,1.11247,1772,2020-01-08 16:07:00,2020-01-08 16:31:00
2020-01-08 17:00:00,1.11244,1.11309,1.11154,1.11199,1940,2020-01-08 17:57:00,2020-01-08 17:07:00
2020-01-08 18:00:00,1.11199,1.11203,1.11089,1.11166,2625,2020-01-08 18:29:00,2020-01-08 18:01:00
2020-01-08 19:00:00,1.11164,1.1126,1.11132,1.1118,1913,2020-01-08 19:48:00,2020-01-08 19:11:00
2020-01-08 20:00:00,1.11181,1.11181,1.11106,1.11132,1181,2020-01-08 20:11:00,2020-01-08 20:00:00
2020-01-08 21:00:00,1.11133,1.1114,1.11083,1.11113,793,2020-01-08 21:22:00,2020-01-08 21:00:00
2020-01-08 22:00:00,1.11114,1.11148,1.11098,1.11119,1037,2020-01-08 22:08:00,2020-01-08 22:54:00
2020-01-08 23:00:00,1.1112,1.11128,1.11049,1.11049,466,2020-01-08 23:53:00,2020-01-08 23:00:00
2020-01-09 00:00:00,1.11049,1.11147,1.11046,1.11098,456,2020-01-09 00:06:00,2020-01-09 00:26:00
2020-01-09 01:00:00,1.11098,1.1113,1.11072,1.1113,355,2020-01-09 01:01:00,2020-01-09 01:59:00
2020-01-09 02:00:00,1.1113,1.11159,1.11094,1.11135,967,2020-01-09 02:02:00,2020-01-09 02:38:00
2020-01-09 03:00:00,1.11135,1.11194,1.11112,1.11175,921,2020-01-09 03:19:00,2020-01-09 03:56:00
2020-01-09 04:00:00,1.11175,1.1119,1.11147,1.11153,609,2020-01-09 04:52:00,2020-01-09 04:14:00
2020-01-09 05:00:00,1.11153,1.11179,1.1114,1.11154,434,2020-01-09 05:01:00,2020-01-09 05:53:00
2020-01-09 06:00:00,1.11154,1.11159,1.11127,1.11155,447,2020-01-09 06:18:00,2020-01-09 06:00:00
2020-01-09 07:00:00,1.11155,1.11189,1.11152,1.11184,424,2020-01-09 07:09:00,2020-01-09 07:54:00
2020-01-09 08:00:00,1.11184,1.11191,1.11112,1.11123,878,2020-01-09 08:55:00,2020-01-09 08:01:00
2020-01-09 09:00:00,1.11128,1.11205,1.11113,1.11153,1591,2020-01-09 09:01:00,2020-01-09 09:47:00
2020-01-09 10:00:00,1.11153,1.11178,1.11053,1.11174,1855,2020-01-09 10:13:00,2020-01-09 10:59:00
2020-01-09 11:00:00,1.11173,1.11191,1.10986,1.10996,2158,2020-01-09 11:59:00,2020-01-09 11:09:00
2020-01-09 12:00:00,1.10996,1.11118,1.10968,1.11097,1465,2020-01-09 12:03:00,2020-01-09 12:44:00
2020-01-09 13:00:00,1.11097,1.11127,1.11036,1.11047,1141,2020-01-09 13:45:00,2020-01-09 13:13:00
2020-01-09 14:00:00,1.11047,1.11167,1.11034,1.11136,1630,2020-01-09 14:02:00,2020-01-09 14:35:00
2020-01-09 15:00:00,1.11136,1.11174,1.1106,1.1115,1762,2020-01-09 15:22:00,2020-01-09 15:53:00
2020-01-09 16:00:00,1.11149,1.11149,1.11041,1.11085,1562,2020-01-09 16:23:00,2020-01-09 16:00:00
2020-01-09 17:00:00,1.11084,1.11108,1.10924,1.11024,1933,2020-01-09 17:40:00,2020-01-09 17:14:00
2020-01-09 18:00:00,1.11023,1.11062,1.1094,1.11062,1585,2020-01-09 18:21:00,2020-01-09 18:59:00
2020-01-09 19:00:00,1.11061,1.11115,1.11039,1.11047,1028,2020-01-09 19:01:00,2020-01-09 19:30:00
2020-01-09 20:00:00,1.11047,1.11088,1.11035,1.11051,1226,2020-01-09 20:01:00,2020-01-09 20:27:00
2020-01-09 21:00:00,1.11051,1.11098,1.11051,1.11061,653,2020-01-09 21:00:00,2020-01-09 21:24:00
2020-01-09 22:00:00,1.11061,1.11074,1.1104,1.11064,735,2020-01-09 22:49:00,2020-01-09 22:11:00
2020-01-09 23:00:00,1.11063,1.1107,1.11035,1.11056,353,2020-01-09 23:29:00,2020-01-09 23:00:00
2020-01-10 00:00:00,1.11048,1.11066,1.11035,1.11066,317,2020-01-10 00:09:00,2020-01-10 00:21:00
2020-01-10 01:00:00,1.11066,1.11094,1.11065,1.11094,392,2020-01-10 01:34:00,2020-01-10 01:59:00
2020-01-10 02:00:00,1.11094,1.11094,1.11062,1.1107,641,2020-01-10 02:56:00,2020-01-10 02:00:00
2020-01-10 03:00:00,1.1107,1.11073,1.11022,1.11043,541,2020-01-10 03:50:00,2020-01-10 03:05:00
2020-01-10 04:00:00,1.11045,1.11083,1.11037,1.11081,518,2020-01-10 04:21:00,2020-01-10 04:59:00
2020-01-10 05:00:00,1.11081,1.11088,1.11072,1.11082,378,2020-01-10 05:07:00,2020-01-10 05:24:00
2020-01-10 06:00:00,1.11083,1.1111,1.11067,1.11076,354,2020-01-10 06:07:00,2020-01-10 06:34:00
2020-01-10 07:00:00,1.11076,1.11101,1.11072,1.11091,379,2020-01-10 07:08:00,2020-01-10 07:49:00
2020-01-10 08:00:00,1.11092,1.11101,1.1107,1.11093,466,2020-01-10 08:35:00,2020-01-10 08:20:00
2020-01-10 09:00:00,1.11093,1.11111,1.11044,1.1107,919,2020-01-10 09:57:00,2020-01-10 09:02:00
2020-01-10 10:00:00,1.1107,1.11093,1.10934,1.10995,1570,2020-01-10 10:44:00,2020-01-10 10:01:00
2020-01-10 11:00:00,1.10995,1.11001,1.10912,1.10964,1559,2020-01-10 11:21:00,2020-01-10 11:49:00
2020-01-10 12:00:00,1.10964,1.10985,1.10903,1.10929,1261,2020-01-10 12:51:00,2020-01-10 12:23:00
2020-01-10 13:00:00,1.10926,1.10962,1.10852,1.10932,1098,2020-01-10 13:03:00,2020-01-10 13:37:00
2020-01-10 14:00:00,1.1093,1.10994,1.10918,1.10984,903,2020-01-10 14:01:00,2020-01-10 14:59:00
2020-01-10 15:00:00,1.10984,1.11138,1.10899,1.10968,3080,2020-01-10 15:13:00,2020-01-10 15:31:00
2020-01-10 16:00:00,1.10964,1.11035,1.10864,1.11008,2626,2020-01-10 16:18:00,2020-01-10 16:59:00
2020-01-10 17:00:00,1.11009,1.11179,1.10984,1.11129,2430,2020-01-10 17:01:00,2020-01-10 17:50:00
2020-01-10 18:00:00,1.1113,1.11205,1.11112,1.11181,1554,2020-01-10 18:12:00,2020-01-10 18:37:00
2020-01-10 19:00:00,1.11181,1.11292,1.1118,1.11225,1311,2020-01-10 19:00:00,2020-01-10 19:25:00
2020-01-10 20:00:00,1.11224,1.11233,1.11185,1.11186,652,2020-01-10 20:59:00,2020-01-10 20:01:00
2020-01-10 21:00:00,1.11186,1.11233,1.11173,1.11221,652,2020-01-10 21:04:00,2020-01-10 21:58:00
2020-01-10 22:00:00,1.11222,1.11222,1.11195,1.11212,655,2020-01-10 22:07:00,2020-01-10 22:00:00
2020-01-10 23:00:00,1.11212,1.11226,1.11201,1.11213,369,2020-01-10 23:24:00,2020-01-10 23:06:00
2020-01-13 00:00:00,1.11182,1.11205,1.1113,1.1117,359,2020-01-13 00:59:00,2020-01-13 00:12:00
2020-01-13 01:00:00,1.1117,1.11182,1.11149,1.11164,373,2020-01-13 01:00:00,2020-01-13 01:13:00
2020-01-13 02:00:00,1.11164,1.11188,1.11161,1.11188,417,2020-01-13 02:00:00,2020-01-13 02:52:00
2020-01-13 03:00:00,1.11188,1.11215,1.11174,1.11214,451,2020-01-13 03:06:00,2020-01-13 03:58:00
2020-01-13 04:00:00,1.11215,1.11259,1.11201,1.11259,351,2020-01-13 04:19:00,2020-01-13 04:59:00
2020-01-13 05:00:00,1.11259,1.11299,1.11253,1.11293,468,2020-01-13 05:01:00,2020-01-13 05:51:00
2020-01-13 06:00:00,1.11293,1.11306,1.11273,1.11274,305,2020-01-13 06:59:00,2020-01-13 06:24:00
2020-01-13 07:00:00,1.11274,1.11319,1.11272,1.11298,431,2020-01-13 07:00:00,2020-01-13 07:48:00
2020-01-13 08:00:00,1.11298,1.11302,1.11251,1.11289,493,2020-01-13 08:11:00,2020-01-13 08:48:00
2020-01-13 09:00:00,1.11288,1.11302,1.11222,1.11228,1135,2020-01-13 09:57:00,2020-01-13 09:46:00
2020-01-13 10:00:00,1.11228,1.11297,1.11202,1.11281,1432,2020-01-13 10:28:00,2020-01-13 10:57:00
2020-01-13 11:00:00,1.11281,1.11361,1.11148,1.11152,1956,2020-01-13 11:59:00,2020-01-13 11:03:00
2020-01-13 12:00:00,1.11152,1.11196,1.11126,1.11168,1175,2020-01-13 12:00:00,2020-01-13 12:18:00
2020-01-13 13:00:00,1.11168,1.11241,1.11165,1.11205,1163,2020-01-13 13:00:00,2020-01-13 13:57:00
2020-01-13 14:00:00,1.11205,1.11262,1.11185,1.11247,1166,2020-01-13 14:04:00,2020-01-13 14:33:00
2020-01-13 15:00:00,1.11244,1.11284,1.11183,1.11188,1477,2020-01-13 15:59:00,2020-01-13 15:09:00
2020-01-13 16:00:00,1.11188,1.11268,1.11177,1.11241,1760,2020-01-13 16:26:00,2020-01-13 16:35:00
2020-01-13 17:00:00,1.1124,1.11382,1.11212,1.11332,1676,2020-01-13 17:04:00,2020-01-13 17:44:00
2020-01-13 18:00:00,1.11331,1.11471,1.11326,1.11374,1346,2020-01-13 18:00:00,2020-01-13 18:31:00
2020-01-13 19:00:00,1.11373,1.11419,1.11357,1.11399,872,2020-01-13 19:37:00,2020-01-13 19:56:00
2020-01-13 20:00:00,1.11402,1.11449,1.11386,1.11398,779,2020-01-13 20:07:00,2020-01-13 20:19:00
2020-01-13 21:00:00,1.11397,1.11415,1.11377,1.11382,553,2020-01-13 21:58:00,2020-01-13 21:09:00
2020-01-13 22:00:00,1.11382,1.11387,1.11362,1.11377,583,2020-01-13 22:34:00,2020-01-13 22:15:00
2020-01-13 23:00:00,1.11376,1.11381,1.11333,1.11345,294,2020-01-13 23:49:00,2020-01-13 23:09:00
2020-01-14 00:00:00,1.1135,1.11394,1.1135,1.11354,431,2020-01-14 00:05:00,2020-01-14 00:10:00
2020-01-14 01:00:00,1.11356,1.11366,1.11352,1.11355,284,2020-01-14 01:23:00,2020-01-14 01:30:00
2020-01-14 02:00:00,1.11345,1.11423,1.11341,1.11385,735,2020-01-14 02:00:00,2020-01-14 02:50:00
2020-01-14 03:00:00,1.11385,1.1141,1.11314,1.11373,1111,2020-01-14 03:46:00,2020-01-14 03:19:00
2020-01-14 04:00:00,1.11373,1.11387,1.11354,1.11374,620,2020-01-14 04:10:00,2020-01-14 04:34:00
2020-01-14 05:00:00,1.11374,1.11388,1.11355,1.11357,536,2020-01-14 05:14:00,2020-01-14 05:23:00
2020-01-14 06:00:00,1.11358,1.11383,1.11358,1.11366,407,2020-01-14 06:00:00,2020-01-14 06:12:00
2020-01-14 07:00:00,1.11367,1.11385,1.11361,1.11371,372,2020-01-14 07:10:00,2020-01-14 07:37:00
2020-01-14 08:00:00,1.11371,1.11446,1.1135,1.11446,818,2020-01-14 08:04:00,2020-01-14 08:59:00
2020-01-14 09:00:00,1.11445,1.11445,1.11374,1.11422,1214,2020-01-14 09:16:00,2020-01-14 09:00:00
2020-01-14 10:00:00,1.11424,1.11442,1.11335,1.11353,1721,2020-01-14 10:57:00,2020-01-14 10:03:00
2020-01-14 11:00:00,1.11352,1.11357,1.11305,1.11315,1247,2020-01-14 11:09:00,2020-01-14 11:23:00
2020-01-14 12:00:00,1.11314,1.11355,1.11285,1.1134,1040,2020-01-14 12:17:00,2020-01-14 12:58:00
2020-01-14 13:00:00,1.1134,1.11345,1.11264,1.11305,1466,2020-01-14 13:55:00,2020-01-14 13:02:00
2020-01-14 14:00:00,1.11305,1.11305,1.11196,1.11206,1448,2020-01-14 14:16:00,2020-01-14 14:00:00
2020-01-14 15:00:00,1.11208,1.1121,1.11053,1.11103,2375,2020-01-14 15:30:00,2020-01-14 15:00:00
2020-01-14 16:00:00,1.11103,1.11235,1.11046,1.11218,2271,2020-01-14 16:14:00,2020-01-14 16:58:00
2020-01-14 17:00:00,1.11218,1.11233,1.11139,1.11223,1915,2020-01-14 17:43:00,2020-01-14 17:35:00
2020-01-14 18:00:00,1.11223,1.11305,1.11204,1.11297,1460,2020-01-14 18:01:00,2020-01-14 18:59:00
2020-01-14 19:00:00,1.11297,1.11328,1.11273,1.11312,877,2020-01-14 19:04:00,2020-01-14 19:17:00
2020-01-14 20:00:00,1.11309,1.11349,1.113,1.11316,1125,2020-01-14 20:21:00,2020-01-14 20:37:00
2020-01-14 21:00:00,1.11315,1.11331,1.11281,1.11281,829,2020-01-14 21:59:00,2020-01-14 21:12:00
2020-01-14 22:00:00,1.11281,1.11303,1.11272,1.11285,714,2020-01-14 22:07:00,2020-01-14 22:48:00
2020-01-14 23:00:00,1.11283,1.11283,1.11248,1.11265,344,2020-01-14 23:40:00,2020-01-14 23:00:00
2020-01-15 00:00:00,1.11252,1.11272,1.11251,1.11264,271,2020-01-15 00:05:00,2020-01-15 00:34:00
2020-01-15 01:00:00,1.11264,1.11281,1.11262,1.11276,428,2020-01-15 01:38:00,2020-01-15 01:28:00
2020-01-15 02:00:00,1.11276,1.11308,1.11272,1.11296,528,2020-01-15 02:00:00,2020-01-15 02:55:00
2020-01-15 03:00:00,1.11296,1.11312,1.11272,1.11298,586,2020-01-15 03:32:00,2020-01-15 03:09:00
2020-01-15 04:00:00,1.11297,1.11312,1.11271,1.11291,495,2020-01-15 04:36:00,2020-01-15 04:01:00
2020-01-15 05:00:00,1.11292,1.11311,1.11282,1.11303,444,2020-01-15 05:03:00,2020-01-15 05:46:00
2020-01-15 06:00:00,1.11304,1.11338,1.11298,1.11332,420,2020-01-15 06:08:00,2020-01-15 06:42:00
2020-01-15 07:00:00,1.11331,1.11346,1.11318,1.11341,347,2020-01-15 07:13:00,2020-01-15 07:55:00
2020-01-15 08:00:00,1.11341,1.11365,1.11324,1.11356,506,2020-01-15 08:41:00,2020-01-15 08:15:00
2020-01-15 09:00:00,1.11356,1.11368,1.11272,1.11285,920,2020-01-15 09:59:00,2020-01-15 09:01:00
2020-01-15 10:00:00,1.11283,1.11309,1.11186,1.11304,1382,2020-01-15 10:20:00,2020-01-15 10:59:00
2020-01-15 11:00:00,1.11301,1.11335,1.11258,1.11285,1455,2020-01-15 11:07:00,2020-01-15 11:31:00
2020-01-15 12:00:00,1.11284,1.11394,1.1125,1.11389,1080,2020-01-15 12:12:00,2020-01-15 12:59:00
2020-01-15 13:00:00,1.11389,1.11548,1.11381,1.11481,1917,2020-01-15 13:00:00,2020-01-15 13:10:00
2020-01-15 14:00:00,1.11475,1.11526,1.11397,1.1141,1355,2020-01-15 14:59:00,2020-01-15 14:23:00
2020-01-15 15:00:00,1.11418,1.11495,1.11402,1.11492,1893,2020-01-15 15:22:00,2020-01-15 15:50:00
2020-01-15 16:00:00,1.11489,1.11634,1.11487,1.11524,2100,2020-01-15 16:00:00,2020-01-15 16:33:00
2020-01-15 17:00:00,1.11524,1.11543,1.11433,1.11523,1787,2020-01-15 17:13:00,2020-01-15 17:23:00
2020-01-15 18:00:00,1.11524,1.116,1.11498,1.11597,1417,2020-01-15 18:03:00,2020-01-15 18:56:00
2020-01-15 19:00:00,1.11597,1.11615,1.11563,1.11577,1166,2020-01-15 19:15:00,2020-01-15 19:30:00
2020-01-15 20:00:00,1.11577,1.11597,1.11499,1.11517,904,2020-01-15 20:57:00,2020-01-15 20:19:00
2020-01-15 21:00:00,1.11517,1.1154,1.11496,1.11505,750,2020-01-15 21:06:00,2020-01-15 21:36:00
2020-01-15 22:00:00,1.11504,1.1153,1.11482,1.11525,672,2020-01-15 22:29:00,2020-01-15 22:59:00
2020-01-15 23:00:00,1.11521,1.11526,1.11483,1.11499,383,2020-01-15 23:31:00,2020-01-15 23:00:00
2020-01-16 00:00:00,1.11495,1.11541,1.1149,1.11517,903,2020-01-16 00:06:00,2020-01-16 00:26:00
2020-01-16 01:00:00,1.11518,1.1153,1.11502,1.11525,332,2020-01-16 01:25:00,2020-01-16 01:00:00
2020-01-16 02:00:00,1.11526,1.11581,1.11524,1.11549,803,2020-01-16 02:00:00,2020-01-16 02:14:00
2020-01-16 03:00:00,1.11549,1.11554,1.11531,1.11537,602,2020-01-16 03:57:00,2020-01-16 03:11:00
2020-01-16 04:00:00,1.11535,1.11538,1.11509,1.11518,394,2020-01-16 04:35:00,2020-01-16 04:13:00
2020-01-16 05:00:00,1.11518,1.1155,1.11515,1.11529,420,2020-01-16 05:02:00,2020-01-16 05:23:00
2020-01-16 06:00:00,1.11529,1.11536,1.11508,1.11512,389,2020-01-16 06:59:00,2020-01-16 06:25:00
2020-01-16 07:00:00,1.11512,1.11526,1.11497,1.11499,327,2020-01-16 07:58:00,2020-01-16 07:05:00
2020-01-16 08:00:00,1.11499,1.11505,1.11447,1.11505,620,2020-01-16 08:30:00,2020-01-16 08:59:00
2020-01-16 09:00:00,1.11505,1.11529,1.11452,1.11477,1145,2020-01-16 09:48:00,2020-01-16 09:03:00
2020-01-16 10:00:00,1.11479,1.11637,1.1146,1.11564,1712,2020-01-16 10:00:00,2020-01-16 10:35:00
2020-01-16 11:00:00,1.11565,1.11595,1.11505,1.11534,1519,2020-01-16 11:34:00,2020-01-16 11:26:00
2020-01-16 12:00:00,1.11535,1.11633,1.11528,1.11575,1153,2020-01-16 12:06:00,2020-01-16 12:29:00
2020-01-16 13:00:00,1.11574,1.11606,1.11559,1.1159,947,2020-01-16 13:40:00,2020-01-16 13:27:00
2020-01-16 14:00:00,1.1159,1.11727,1.11569,1.11649,1522,2020-01-16 14:22:00,2020-01-16 14:32:00
2020-01-16 15:00:00,1.11649,1.11698,1.11501,1.11516,2390,2020-01-16 15:58:00,2020-01-16 15:09:00
2020-01-16 16:00:00,1.11516,1.116,1.11412,1.11416,2110,2020-01-16 16:59:00,2020-01-16 16:16:00
2020-01-16 17:00:00,1.11415,1.11469,1.11312,1.11408,2594,2020-01-16 17:19:00,2020-01-16 17:03:00
2020-01-16 18:00:00,1.11402,1.11425,1.1128,1.11304,1747,2020-01-16 18:50:00,2020-01-16 18:02:00
2020-01-16 19:00:00,1.11305,1.11362,1.11292,1.11348,977,2020-01-16 19:00:00,2020-01-16 19:45:00
2020-01-16 20:00:00,1.11348,1.11362,1.11319,1.11348,788,2020-01-16 20:33:00,2020-01-16 20:16:00
2020-01-16 21:00:00,1.11348,1.11356,1.11327,1.11349,577,2020-01-16 21:31:00,2020-01-16 21:37:00
2020-01-16 22:00:00,1.1135,1.11382,1.11346,1.1138,648,2020-01-16 22:01:00,2020-01-16 22:51:00
2020-01-16 23:00:00,1.11379,1.11382,1.11346,1.11358,415,2020-01-16 23:47:00,2020-01-16 23:07:00
2020-01-17 00:00:00,1.11348,1.11376,1.11338,1.11372,582,2020-01-17 00:06:00,2020-01-17 00:59:00
2020-01-17 01:00:00,1.11372,1.11378,1.11357,1.11371,371,2020-01-17 01:20:00,2020-01-17 01:51:00
2020-01-17 02:00:00,1.11369,1.11394,1.11352,1.11376,646,2020-01-17 02:17:00,2020-01-17 02:51:00
2020-01-17 03:00:00,1.11376,1.11391,1.11341,1.11369,625,2020-01-17 03:33:00,2020-01-17 03:09:00
2020-01-17 04:00:00,1.1137,1.11426,1.11364,1.11364,668,2020-01-17 04:59:00,2020-01-17 04:32:00
2020-01-17 05:00:00,1.11364,1.11379,1.11311,1.11311,513,2020-01-17 05:59:00,2020-01-17 05:02:00
2020-01-17 06:00:00,1.11311,1.11338,1.1131,1.11321,428,2020-01-17 06:43:00,2020-01-17 06:12:00
2020-01-17 07:00:00,1.1132,1.11377,1.1132,1.11366,518,2020-01-17 07:00:00,2020-01-17 07:44:00
2020-01-17 08:00:00,1.11365,1.11405,1.11348,1.11397,616,2020-01-17 08:04:00,2020-01-17 08:58:00
2020-01-17 09:00:00,1.11396,1.11413,1.1135,1.11364,1050,2020-01-17 09:58:00,2020-01-17 09:05:00
2020-01-17 10:00:00,1.11365,1.11397,1.1134,1.11357,1206,2020-01-17 10:57:00,2020-01-17 10:21:00
2020-01-17 11:00:00,1.11357,1.11377,1.1125,1.11277,1866,2020-01-17 11:49:00,2020-01-17 11:19:00
2020-01-17 12:00:00,1.11276,1.11283,1.11159,1.11161,1489,2020-01-17 12:59:00,2020-01-17 12:04:00
2020-01-17 13:00:00,1.11161,1.11161,1.11065,1.11124,1530,2020-01-17 13:15:00,2020-01-17 13:00:00
2020-01-17 14:00:00,1.11124,1.11148,1.11061,1.11099,1210,2020-01-17 14:48:00,2020-01-17 14:12:00
2020-01-17 15:00:00,1.11098,1.1112,1.10982,1.11004,1951,2020-01-17 15:45:00,2020-01-17 15:03:00
2020-01-17 16:00:00,1.11007,1.11061,1.10958,1.11007,1860,2020-01-17 16:07:00,2020-01-17 16:20:00
2020-01-17 17:00:00,1.1101,1.11029,1.10863,1.10939,2101,2020-01-17 17:44:00,2020-01-17 17:00:00
2020-01-17 18:00:00,1.1094,1.1096,1.10891,1.10918,1359,2020-01-17 18:06:00,2020-01-17 18:46:00
2020-01-17 19:00:00,1.10918,1.10948,1.1088,1.1091,918,2020-01-17 19:56:00,2020-01-17 19:06:00
2020-01-17 20:00:00,1.1091,1.10942,1.10901,1.10924,687,2020-01-17 20:00:00,2020-01-17 20:25:00
2020-01-17 21:00:00,1.10926,1.10945,1.10904,1.1093,498,2020-01-17 21:21:00,2020-01-17 21:58:00
2020-01-17 22:00:00,1.1093,1.10933,1.10912,1.10926,501,2020-01-17 22:44:00,2020-01-17 22:21:00
2020-01-17 23:00:00,1.10926,1.10927,1.10892,1.10895,431,2020-01-17 23:53:00,2020-01-17 23:02:00
2020-01-20 00:00:00,1.10901,1.1093,1.10891,1.10906,626,2020-01-20 00:41:00,2020-01-20 00:09:00
